Date,Time,Flight Number,Airlines Name,Airport Name,Terminal,Boarding info,Status
07/04/2024,21:30,BI424,Royal Brunei Airlines,Brunei (BWN),T2,,On Schedule
07/04/2024,21:30,OD806,Batik Air Malaysia,Kuala Lumpur (KUL),T3,,On Schedule
07/04/2024,21:30,SQ235,Singapore Airlines,Brisbane (BNE),T3,,On Schedule
07/04/2024,21:35,TR422,Scoot,Penang (PEN),T1,,On Schedule
07/04/2024,21:40,AK1730,AirAsia,Penang (PEN),T4,,On Schedule
07/04/2024,21:45,AY132,Finnair,Helsinki (HEL),T1,,On Schedule
07/04/2024,21:50,IX687,Air India Express,Chennai (MAA),T2,,On Schedule
07/04/2024,21:50,JL36,Japan Airlines,Tokyo (Haneda) (HND),T1,,On Schedule
07/04/2024,21:55,SQ968,Singapore Airlines,Jakarta (CGK),T2,,On Schedule
07/04/2024,22:00,9C8550,Spring Airlines,Shanghai (PVG),T4,,On Schedule
07/04/2024,22:00,SQ227,Singapore Airlines,Melbourne (MEL),T3,,On Schedule
07/04/2024,22:05,ID7158,Batik Air,Jakarta (CGK),T3,,On Schedule
07/04/2024,22:05,TR160,Scoot,Kunming (KMG),T1,,On Schedule
07/04/2024,22:10,NH844,All Nippon Airways,Tokyo (Haneda) (HND),T2,,On Schedule
07/04/2024,22:10,SQ856,Singapore Airlines,Shenzhen (SZX),T3,,On Schedule
07/04/2024,22:15,TR808,Scoot,Tokyo (Narita) (NRT),T1,,On Schedule
07/04/2024,22:20,6E1028,IndiGo,Hyderabad (HYD),T2,,On Schedule
07/04/2024,22:20,SQ468,Singapore Airlines,Colombo (CMB),T2,,On Schedule
07/04/2024,22:20,TR578,Scoot,Chennai (MAA),T1,,On Schedule
07/04/2024,22:25,SQ448,Singapore Airlines,Dhaka (DAC),T2,,On Schedule
07/04/2024,22:25,SQ536,Singapore Airlines,Kochi (COK),T3,,On Schedule
07/04/2024,22:30,3K591,Jetstar Asia,Phnom Penh (PNH),T4,,On Schedule
07/04/2024,22:30,AK1726,AirAsia,Penang (PEN),T4,,On Schedule
07/04/2024,22:30,KE644,Korean Air,Seoul (ICN),T4,,On Schedule
07/04/2024,22:35,AF257,Air France,Paris (CDG),T1,,On Schedule
07/04/2024,22:35,BA16,British Airways,London (Heathrow) (LHR),T1,,On Schedule
07/04/2024,22:40,SL105,Thai Lion Air,Bangkok (Don Mueang) (DMK),T3,,On Schedule
07/04/2024,22:45,SQ285,Singapore Airlines,Auckland (AKL),T3,,On Schedule
07/04/2024,22:50,OZ752,Asiana Airlines,Seoul (ICN),T3,,On Schedule
07/04/2024,22:50,SQ636,Singapore Airlines,Tokyo (Haneda) (HND),T2,,On Schedule
07/04/2024,22:55,HO1606,Juneyao Airlines,Shanghai (PVG),T4,,On Schedule
07/04/2024,22:55,TR562,Scoot,Tiruchirappalli (TRZ),T1,,On Schedule
07/04/2024,23:00,AI383,Air India,New Delhi (DEL),T2,,On Schedule
07/04/2024,23:10,MU566,China Eastern Airlines,Shanghai (PVG),T3,,On Schedule
07/04/2024,23:10,SQ279,Singapore Airlines,Adelaide (ADL),T3,,On Schedule
07/04/2024,23:15,AI395,Air India,Mumbai (BOM),T2,,On Schedule
07/04/2024,23:15,QF1,Qantas Airways,London (Heathrow) (LHR),T1,,On Schedule
07/04/2024,23:20,BA12,British Airways,London (Heathrow) (LHR),T1,,On Schedule
07/04/2024,23:25,AK722,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
07/04/2024,23:25,CA970,Air China,Beijing (Capital) (PEK),T1,,On Schedule
07/04/2024,23:25,LH791,Lufthansa,Munich (MUC),T2,,On Schedule
07/04/2024,23:25,TK55,Turkish Airlines,Istanbul (IST),T1,,On Schedule
07/04/2024,23:30,QF38,Qantas Airways,Melbourne (MEL),T1,,On Schedule
07/04/2024,23:30,SQ322,Singapore Airlines,London (Heathrow) (LHR),T3,,On Schedule
07/04/2024,23:30,SQ378,Singapore Airlines,Barcelona (BCN),T3,,On Schedule
07/04/2024,23:35,LX177,SWISS International Airlines,Zurich (ZRH),T2,,On Schedule
07/04/2024,23:35,SQ22,Singapore Airlines,New York (Newark) (EWR),T3,,On Schedule
07/04/2024,23:40,LH779,Lufthansa,Frankfurt (FRA),T2,,On Schedule
07/04/2024,23:55,SQ26,Singapore Airlines,New York (John F Kennedy) (JFK),T3,,On Schedule
07/04/2024,23:55,SQ304,Singapore Airlines,Brussels (BRU),T3,,On Schedule
07/04/2024,23:55,SQ324,Singapore Airlines,Amsterdam (AMS),T3,,On Schedule
07/04/2024,23:55,SQ638,Singapore Airlines,Tokyo (Narita) (NRT),T2,,On Schedule
08/04/2024,00:05,SQ225,Singapore Airlines,Perth (PER),T3,,On Schedule
08/04/2024,00:10,SQ608,Singapore Airlines,Seoul (ICN),T2,,On Schedule
08/04/2024,00:15,SQ336,Singapore Airlines,Paris (CDG),T3,,On Schedule
08/04/2024,00:15,TR812,Scoot,Jeju (CJU),T1,,On Schedule
08/04/2024,00:25,SQ237,Singapore Airlines,Melbourne (MEL),T3,,On Schedule
08/04/2024,00:30,PR510,Philippine Airlines,Manila (MNL),T1,,On Schedule
08/04/2024,00:30,SQ328,Singapore Airlines,Munich (MUC),T3,,On Schedule
08/04/2024,00:30,TR720,Scoot,Berlin (BER),T1,,On Schedule
08/04/2024,00:35,7C4056,Jeju Air,Busan (PUS),T4,,On Schedule
08/04/2024,00:40,IX681,Air India Express,Tiruchirappalli (TRZ),T2,,On Schedule
08/04/2024,00:40,KL836,KLM Royal Dutch Airlines,Amsterdam (AMS),T1,,On Schedule
08/04/2024,00:40,ZG54,ZIPAIR,Tokyo (Narita) (NRT),T1,,On Schedule
08/04/2024,00:45,SQ231,Singapore Airlines,Sydney (SYD),T3,,On Schedule
08/04/2024,00:45,SQ255,Singapore Airlines,Brisbane (BNE),T3,,On Schedule
08/04/2024,00:50,EK353,Emirates,Dubai (DXB),T1,,On Schedule
08/04/2024,00:55,MU5032,China Eastern Airlines,Beijing (Daxing) (PKX),T3,,On Schedule
08/04/2024,00:55,MU544,China Eastern Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,00:55,TR898,Scoot,Tokyo (Narita) (NRT),T1,,On Schedule
08/04/2024,01:10,5J548,Cebu Pacific Air,Cebu (CEB),T4,,On Schedule
08/04/2024,01:10,KE646,Korean Air,Seoul (ICN),T4,,On Schedule
08/04/2024,01:10,SQ306,Singapore Airlines,London (Heathrow) (LHR),T3,,On Schedule
08/04/2024,01:15,SQ826,Singapore Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,01:20,SQ656,Singapore Airlines,Fukuoka (FUK),T2,,On Schedule
08/04/2024,01:20,SQ672,Singapore Airlines,Nagoya (NGO),T2,,On Schedule
08/04/2024,01:25,SQ346,Singapore Airlines,Zurich (ZRH),T3,,On Schedule
08/04/2024,01:25,SQ618,Singapore Airlines,Osaka (KIX),T2,,On Schedule
08/04/2024,01:30,5J804,Cebu Pacific Air,Manila (MNL),T4,,On Schedule
08/04/2024,01:30,SQ478,Singapore Airlines,Cape Town (CPT),T3,,On Schedule
08/04/2024,01:40,TR842,Scoot,Seoul (ICN),T1,,On Schedule
08/04/2024,01:45,CX714,Cathay Pacific,Hong Kong (HKG),T4,,On Schedule
08/04/2024,01:45,SQ392,Singapore Airlines,Istanbul (IST),T3,,On Schedule
08/04/2024,01:50,JL38,Japan Airlines,Tokyo (Haneda) (HND),T1,,On Schedule
08/04/2024,02:00,CI756,China Airlines,Taipei (TPE),T3,,On Schedule
08/04/2024,02:00,ET639,Ethiopian Airlines,Addis Ababa (ADD),T2,,On Schedule
08/04/2024,02:00,TR2,Scoot,Sydney (SYD),T1,,On Schedule
08/04/2024,02:00,TR396,Scoot,Manila (MNL),T1,,On Schedule
08/04/2024,02:15,3K763,Jetstar Asia,Osaka (KIX),T4,,On Schedule
08/04/2024,02:15,QR945,Qatar Airways,Doha (DOH),T1,,On Schedule
08/04/2024,02:15,TW172,T'way Air,Seoul (ICN),T3,,On Schedule
08/04/2024,02:25,SQ612,Singapore Airlines,Seoul (ICN),T2,,On Schedule
08/04/2024,02:30,TR18,Scoot,Melbourne (MEL),T1,,On Schedule
08/04/2024,02:35,SQ402,Singapore Airlines,New Delhi (DEL),T3,,On Schedule
08/04/2024,02:45,6E1002,IndiGo,Chennai (MAA),T2,,On Schedule
08/04/2024,02:50,MU2670,China Eastern Airlines,Nanjing (NKG),T3,,On Schedule
08/04/2024,03:00,MU770,China Eastern Airlines,Hefei (HFE),T3,,On Schedule
08/04/2024,03:55,CZ8490,China Southern Airlines,Guangzhou (CAN),T1,,On Schedule
08/04/2024,04:15,6E1016,IndiGo,Kolkata (CCU),T2,,On Schedule
08/04/2024,04:50,TR456,Scoot,Kuala Lumpur (KUL),T1,,On Schedule
08/04/2024,04:55,6E1008,IndiGo,Tiruchirappalli (TRZ),T2,,On Schedule
08/04/2024,05:15,TR100,Scoot,Guangzhou (CAN),T1,,On Schedule
08/04/2024,05:30,6E1006,IndiGo,Bengaluru (BLR),T2,,On Schedule
08/04/2024,05:40,BS308,US-Bangla Airlines,Dhaka (DAC),T3,,On Schedule
08/04/2024,06:00,3K761,Jetstar Asia,Manila (MNL),T4,,On Schedule
08/04/2024,06:15,NH802,All Nippon Airways,Tokyo (Narita) (NRT),T2,,On Schedule
08/04/2024,06:15,TR684,Scoot,Krabi (KBV),T1,,On Schedule
08/04/2024,06:20,MH602,Malaysia Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,06:20,SQ950,Singapore Airlines,Jakarta (CGK),T2,,On Schedule
08/04/2024,06:20,TR608,Scoot,Bangkok (Suvarnabhumi) (BKK),T1,,On Schedule
08/04/2024,06:25,TR818,Scoot,Osaka (KIX),T1,,On Schedule
08/04/2024,06:25,TR978,Scoot,Hong Kong (HKG),T1,,On Schedule
08/04/2024,06:45,SQ934,Singapore Airlines,Bali-Denpasar (DPS),T2,,On Schedule
08/04/2024,06:45,TR488,Scoot,Ipoh (IPH),T1,,On Schedule
08/04/2024,07:00,3K683,Jetstar Asia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,07:00,TR304,Scoot,Ho Chi Minh City (SGN),T1,,On Schedule
08/04/2024,07:05,SQ104,Singapore Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,07:05,TR174,Scoot,Fuzhou (FOC),T1,,On Schedule
08/04/2024,07:10,SQ706,Singapore Airlines,Bangkok (Suvarnabhumi) (BKK),T2,,On Schedule
08/04/2024,07:10,TR280,Scoot,Bali-Denpasar (DPS),T1,,On Schedule
08/04/2024,07:15,3K511,Jetstar Asia,Bangkok (Suvarnabhumi) (BKK),T4,,On Schedule
08/04/2024,07:15,SQ213,Singapore Airlines,Perth (PER),T3,,On Schedule
08/04/2024,07:15,SQ241,Singapore Airlines,Sydney (SYD),T3,,On Schedule
08/04/2024,07:15,TR118,Scoot,Haikou (HAK),T1,,On Schedule
08/04/2024,07:25,3K671,Jetstar Asia,Penang (PEN),T4,,On Schedule
08/04/2024,07:25,3K817,Jetstar Asia,Haikou (HAK),T4,,On Schedule
08/04/2024,07:25,GA823,Garuda Indonesia,Jakarta (CGK),T3,,On Schedule
08/04/2024,07:25,SQ874,Singapore Airlines,Hong Kong (HKG),T3,,On Schedule
08/04/2024,07:40,SQ154,Singapore Airlines,Phnom Penh (PNH),T2,,On Schedule
08/04/2024,07:40,SQ422,Singapore Airlines,Mumbai (BOM),T3,,On Schedule
08/04/2024,07:40,SQ524,Singapore Airlines,Chennai (MAA),T3,,On Schedule
08/04/2024,07:40,SQ990,Singapore Airlines,Medan (KNO),T2,,On Schedule
08/04/2024,07:40,TR658,Scoot,Phuket (HKT),T1,,On Schedule
08/04/2024,07:50,3K201,Jetstar Asia,Jakarta (CGK),T4,,On Schedule
08/04/2024,07:50,SQ207,Singapore Airlines,Melbourne (MEL),T3,,On Schedule
08/04/2024,07:50,SQ922,Singapore Airlines,Surabaya (SUB),T2,,On Schedule
08/04/2024,07:55,AK700,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,07:55,SQ762,Singapore Airlines,Yangon (RGN),T2,,On Schedule
08/04/2024,07:55,SQ828,Singapore Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,07:55,TR222,Scoot,Balikpapan (BPN),T1,,On Schedule
08/04/2024,07:55,TR232,Scoot,Makassar (UPG),T1,,On Schedule
08/04/2024,08:00,CX710,Cathay Pacific,Hong Kong (HKG),T4,,On Schedule
08/04/2024,08:00,CZ352,China Southern Airlines,Guangzhou (CAN),T1,,On Schedule
08/04/2024,08:00,SQ132,Singapore Airlines,Penang (PEN),T2,,On Schedule
08/04/2024,08:00,SQ600,Singapore Airlines,Seoul (ICN),T2,,On Schedule
08/04/2024,08:00,SQ632,Singapore Airlines,Tokyo (Haneda) (HND),T2,,On Schedule
08/04/2024,08:00,SQ850,Singapore Airlines,Guangzhou (CAN),T3,,On Schedule
08/04/2024,08:00,TG402,Thai Airways,Bangkok (Suvarnabhumi) (BKK),T1,,On Schedule
08/04/2024,08:05,JL712,Japan Airlines,Tokyo (Narita) (NRT),T1,,On Schedule
08/04/2024,08:10,SQ726,Singapore Airlines,Phuket (HKT),T2,,On Schedule
08/04/2024,08:15,TR262,Scoot,Surabaya (SUB),T1,,On Schedule
08/04/2024,08:15,TR274,Scoot,Jakarta (CGK),T1,,On Schedule
08/04/2024,08:20,SQ876,Singapore Airlines,Taipei (TPE),T3,,On Schedule
08/04/2024,08:20,SQ936,Singapore Airlines,Bali-Denpasar (DPS),T2,,On Schedule
08/04/2024,08:20,TR624,Scoot,Bangkok (Suvarnabhumi) (BKK),T1,,On Schedule
08/04/2024,08:25,TR200,Scoot,Yogyakarta (YIA),T1,,On Schedule
08/04/2024,08:30,SQ106,Singapore Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,08:30,SQ251,Singapore Airlines,Darwin (DRW),T3,,On Schedule
08/04/2024,08:30,SQ620,Singapore Airlines,Osaka (KIX),T2,,On Schedule
08/04/2024,08:30,SQ802,Singapore Airlines,Beijing (Capital) (PEK),T3,,On Schedule
08/04/2024,08:35,AI381,Air India,New Delhi (DEL),T2,,On Schedule
08/04/2024,08:40,SQ203,Singapore Airlines,Cairns (CNS),T3,,On Schedule
08/04/2024,08:40,SQ508,Singapore Airlines,Bengaluru (BLR),T3,,On Schedule
08/04/2024,08:40,SQ882,Singapore Airlines,Hong Kong (HKG),T3,,On Schedule
08/04/2024,08:45,SQ164,Singapore Airlines,Siem Reap (SAI),T2,,On Schedule
08/04/2024,08:45,SQ518,Singapore Airlines,Hyderabad (HYD),T3,,On Schedule
08/04/2024,08:45,TR874,Scoot,Tokyo (Narita) (NRT),T1,,On Schedule
08/04/2024,08:50,NZ281,Air New Zealand,Auckland (AKL),T3,,On Schedule
08/04/2024,08:55,MF886,Xiamen Airlines,Xiamen (XMN),T1,,On Schedule
08/04/2024,09:00,AI347,Air India,Chennai (MAA),T2,,On Schedule
08/04/2024,09:00,CA976,Air China,Beijing (Capital) (PEK),T1,,On Schedule
08/04/2024,09:00,SQ148,Singapore Airlines,Brunei (BWN),T2,,On Schedule
08/04/2024,09:00,SQ308,Singapore Airlines,London (Heathrow) (LHR),T3,,On Schedule
08/04/2024,09:00,TR426,Scoot,Penang (PEN),T1,,On Schedule
08/04/2024,09:00,UA2,United Airlines,San Francisco (SFO),T2,,On Schedule
08/04/2024,09:05,SQ192,Singapore Airlines,Hanoi (HAN),T2,,On Schedule
08/04/2024,09:10,AK702,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,09:10,SQ108,Singapore Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,09:15,AI393,Air India,Bengaluru (BLR),T2,,On Schedule
08/04/2024,09:15,SQ172,Singapore Airlines,Da Nang (DAD),T2,,On Schedule
08/04/2024,09:15,SQ32,Singapore Airlines,San Francisco (SFO),T3,,On Schedule
08/04/2024,09:15,SQ938,Singapore Airlines,Bali-Denpasar (DPS),T2,,On Schedule
08/04/2024,09:20,SQ910,Singapore Airlines,Manila (MNL),T2,,On Schedule
08/04/2024,09:25,SQ12,Singapore Airlines,Los Angeles (LAX),T3,,On Schedule
08/04/2024,09:25,SQ956,Singapore Airlines,Jakarta (CGK),T2,,On Schedule
08/04/2024,09:25,TR216,Scoot,Manado (MDC),T1,,On Schedule
08/04/2024,09:30,SQ223,Singapore Airlines,Perth (PER),T3,,On Schedule
08/04/2024,09:30,SQ708,Singapore Airlines,Bangkok (Suvarnabhumi) (BKK),T2,,On Schedule
08/04/2024,09:30,SQ830,Singapore Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,09:30,UK116,Vistara,New Delhi (DEL),T3,,On Schedule
08/04/2024,09:35,SQ211,Singapore Airlines,Sydney (SYD),T3,,On Schedule
08/04/2024,09:40,EK405,Emirates,Dubai (DXB),T1,,On Schedule
08/04/2024,09:40,SQ892,Singapore Airlines,Hong Kong (HKG),T3,,On Schedule
08/04/2024,09:45,CX658,Cathay Pacific,Hong Kong (HKG),T4,,On Schedule
08/04/2024,09:45,SQ134,Singapore Airlines,Penang (PEN),T2,,On Schedule
08/04/2024,09:45,SQ178,Singapore Airlines,Ho Chi Minh City (SGN),T2,,On Schedule
08/04/2024,09:45,SQ996,Singapore Airlines,Medan (KNO),T2,,On Schedule
08/04/2024,09:45,TR300,Scoot,Hanoi (HAN),T1,,On Schedule
08/04/2024,09:45,TR452,Scoot,Kuala Lumpur (KUL),T1,,On Schedule
08/04/2024,09:55,MH604,Malaysia Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,09:55,SQ245,Singapore Airlines,Brisbane (BNE),T3,,On Schedule
08/04/2024,10:00,IX683,Air India Express,Madurai (IXM),T2,,On Schedule
08/04/2024,10:00,SQ728,Singapore Airlines,Phuket (HKT),T2,,On Schedule
08/04/2024,10:00,TR114,Scoot,Nanning (NNG),T1,,On Schedule
08/04/2024,10:00,TR12,Scoot,Sydney (SYD),T1,,On Schedule
08/04/2024,10:05,SQ432,Singapore Airlines,Male (MLE),T2,,On Schedule
08/04/2024,10:10,MU546,China Eastern Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,10:10,OD802,Batik Air Malaysia,Kuala Lumpur (KUL),T3,,On Schedule
08/04/2024,10:15,FD358,Thai AirAsia,Bangkok (Don Mueang) (DMK),T4,,On Schedule
08/04/2024,10:15,TK168,Turkish Airlines,Melbourne (MEL),T1,,On Schedule
08/04/2024,10:20,QG523,Citilink,Jakarta (CGK),T3,,On Schedule
08/04/2024,10:20,QZ263,Indonesia AirAsia,Jakarta (CGK),T4,,On Schedule
08/04/2024,10:20,TR276,Scoot,Jakarta (CGK),T1,,On Schedule
08/04/2024,10:25,EK404,Emirates,Melbourne (MEL),T1,,On Schedule
08/04/2024,10:30,AK704,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,10:30,FY3671,Firefly,Penang (PEN),T2,,On Schedule
08/04/2024,10:30,QR943,Qatar Airways,Doha (DOH),T1,,On Schedule
08/04/2024,10:30,TR180,Scoot,Nanjing (NKG),T1,,On Schedule
08/04/2024,10:30,UK106,Vistara,Mumbai (BOM),T3,,On Schedule
08/04/2024,10:35,5J814,Cebu Pacific Air,Manila (MNL),T4,,On Schedule
08/04/2024,10:35,QZ503,Indonesia AirAsia,Bali-Denpasar (DPS),T4,,On Schedule
08/04/2024,10:40,PR502,Philippine Airlines,Manila (MNL),T1,,On Schedule
08/04/2024,10:45,TR284,Scoot,Bali-Denpasar (DPS),T1,,On Schedule
08/04/2024,10:50,3K241,Jetstar Asia,Bali-Denpasar (DPS),T4,,On Schedule
08/04/2024,10:50,KE648,Korean Air,Seoul (ICN),T4,,On Schedule
08/04/2024,10:55,AK733,AirAsia,Langkawi (LGK),T4,,On Schedule
08/04/2024,10:55,SQ326,Singapore Airlines,Frankfurt (FRA),T3,,On Schedule
08/04/2024,10:55,SQ900,Singapore Airlines,Cebu (CEB),T2,,On Schedule
08/04/2024,11:00,TR24,Scoot,Melbourne (MEL),T1,,On Schedule
08/04/2024,11:05,MH614,Malaysia Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,11:05,NH842,All Nippon Airways,Tokyo (Haneda) (HND),T2,,On Schedule
08/04/2024,11:10,SQ217,Singapore Airlines,Melbourne (MEL),T3,,On Schedule
08/04/2024,11:15,GA843,Garuda Indonesia,Bali-Denpasar (DPS),T3,,On Schedule
08/04/2024,11:15,QZ659,Indonesia AirAsia,Yogyakarta (YIA),T4,,On Schedule
08/04/2024,11:15,TR632,Scoot,Hat Yai (HDY),T1,,On Schedule
08/04/2024,11:15,VJ970,VietJet Air,Da Nang (DAD),T4,,On Schedule
08/04/2024,11:25,AK1720,AirAsia,Penang (PEN),T4,,On Schedule
08/04/2024,11:25,ID7154,Batik Air,Jakarta (CGK),T3,,On Schedule
08/04/2024,11:30,6E1004,IndiGo,Chennai (MAA),T2,,On Schedule
08/04/2024,11:30,AK706,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,11:30,IX689,Air India Express,Tiruchirappalli (TRZ),T2,,On Schedule
08/04/2024,11:40,AK1310,AirAsia,Ipoh (IPH),T4,,On Schedule
08/04/2024,11:45,AK1776,AirAsia,Kuching (KCH),T4,,On Schedule
08/04/2024,11:45,SQ878,Singapore Airlines,Taipei (TPE),T3,,On Schedule
08/04/2024,11:50,TR252,Scoot,Pekanbaru (PKU),T1,,On Schedule
08/04/2024,11:55,KR752,Cambodia Airways,Phnom Penh (PNH),T1,,On Schedule
08/04/2024,11:55,TR896,Scoot,Seoul (ICN),T1,,On Schedule
08/04/2024,11:55,UK110,Vistara,Pune (PNQ),T3,,On Schedule
08/04/2024,12:00,QZ267,Indonesia AirAsia,Jakarta (CGK),T4,,On Schedule
08/04/2024,12:00,SQ156,Singapore Airlines,Phnom Penh (PNH),T2,,On Schedule
08/04/2024,12:00,SQ912,Singapore Airlines,Manila (MNL),T2,,On Schedule
08/04/2024,12:00,TR8,Scoot,Perth (PER),T1,,On Schedule
08/04/2024,12:00,ZH9026,Shenzhen Airlines,Shenzhen (SZX),T1,,On Schedule
08/04/2024,12:10,3K247,Jetstar Asia,Surabaya (SUB),T4,,On Schedule
08/04/2024,12:10,AK1794,AirAsia,Kota Kinabalu (BKI),T4,,On Schedule
08/04/2024,12:10,BI422,Royal Brunei Airlines,Brunei (BWN),T2,,On Schedule
08/04/2024,12:10,SL101,Thai Lion Air,Bangkok (Don Mueang) (DMK),T3,,On Schedule
08/04/2024,12:10,SQ24,Singapore Airlines,New York (John F Kennedy) (JFK),T3,,On Schedule
08/04/2024,12:15,QZ505,Indonesia AirAsia,Bali-Denpasar (DPS),T4,,On Schedule
08/04/2024,12:20,GA829,Garuda Indonesia,Jakarta (CGK),T3,,On Schedule
08/04/2024,12:20,OD804,Batik Air Malaysia,Kuala Lumpur (KUL),T3,,On Schedule
08/04/2024,12:25,TG404,Thai Airways,Bangkok (Suvarnabhumi) (BKK),T1,,On Schedule
08/04/2024,12:30,SQ958,Singapore Airlines,Jakarta (CGK),T2,,On Schedule
08/04/2024,12:35,SQ318,Singapore Airlines,London (Heathrow) (LHR),T3,,On Schedule
08/04/2024,12:40,MU5082,China Eastern Airlines,Kunming (KMG),T3,,On Schedule
08/04/2024,12:45,SQ114,Singapore Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,12:45,SQ832,Singapore Airlines,Shanghai (PVG),T3,,On Schedule
08/04/2024,12:50,SQ710,Singapore Airlines,Bangkok (Suvarnabhumi) (BKK),T2,,On Schedule
08/04/2024,12:55,CX690,Cathay Pacific,Hong Kong (HKG),T4,,On Schedule
08/04/2024,12:55,TR604,Scoot,Bangkok (Suvarnabhumi) (BKK),T1,,On Schedule
08/04/2024,13:00,SQ136,Singapore Airlines,Penang (PEN),T2,,On Schedule
08/04/2024,13:05,SQ894,Singapore Airlines,Hong Kong (HKG),T3,,On Schedule
08/04/2024,13:05,VJ812,VietJet Air,Ho Chi Minh City (SGN),T4,,On Schedule
08/04/2024,13:05,VN660,Vietnam Airlines,Hanoi (HAN),T3,,On Schedule
08/04/2024,13:10,BR226,EVA Air,Taipei (TPE),T3,,On Schedule
08/04/2024,13:10,TR306,Scoot,Ho Chi Minh City (SGN),T1,,On Schedule
08/04/2024,13:10,TR360,Scoot,Davao (DVO),T1,,On Schedule
08/04/2024,13:10,VN650,Vietnam Airlines,Ho Chi Minh City (SGN),T3,,On Schedule
08/04/2024,13:15,FD377,Thai AirAsia,Phuket (HKT),T4,,On Schedule
08/04/2024,13:15,SQ732,Singapore Airlines,Phuket (HKT),T2,,On Schedule
08/04/2024,13:15,UB2,Myanmar National Airlines,Yangon (RGN),T3,,On Schedule
08/04/2024,13:25,3K593,Jetstar Asia,Phnom Penh (PNH),T4,,On Schedule
08/04/2024,13:30,AK710,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,13:30,CZ354,China Southern Airlines,Guangzhou (CAN),T1,,On Schedule
08/04/2024,13:30,SQ184,Singapore Airlines,Ho Chi Minh City (SGN),T2,,On Schedule
08/04/2024,13:30,SQ916,Singapore Airlines,Manila (MNL),T2,,On Schedule
08/04/2024,13:30,TR476,Scoot,Langkawi (LGK),T1,,On Schedule
08/04/2024,13:35,CI754,China Airlines,Taipei (TPE),T3,,On Schedule
08/04/2024,13:40,3K685,Jetstar Asia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,13:40,MH606,Malaysia Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,13:50,8M232,Myanmar Airways International,Yangon (RGN),T1,,On Schedule
08/04/2024,13:50,AK1722,AirAsia,Penang (PEN),T4,,On Schedule
08/04/2024,13:50,TR904,Scoot,Macau (MFM),T1,,On Schedule
08/04/2024,13:55,SQ332,Singapore Airlines,Paris (CDG),T3,,On Schedule
08/04/2024,13:55,SQ622,Singapore Airlines,Osaka (KIX),T2,,On Schedule
08/04/2024,13:55,SQ634,Singapore Airlines,Tokyo (Haneda) (HND),T2,,On Schedule
08/04/2024,14:00,ID7146,Batik Air,Medan (KNO),T3,,On Schedule
08/04/2024,14:00,JX772,STARLUX Airlines,Taipei (TPE),T1,,On Schedule
08/04/2024,14:00,SQ174,Singapore Airlines,Da Nang (DAD),T2,,On Schedule
08/04/2024,14:10,AK712,AirAsia,Kuala Lumpur (KUL),T4,,On Schedule
08/04/2024,14:20,SQ926,Singapore Airlines,Surabaya (SUB),T2,,On Schedule
08/04/2024,14:30,TR112,Scoot,Nanchang (KHN),T1,,On Schedule
08/04/2024,14:30,TR424,Scoot,Penang (PEN),T1,,On Schedule
08/04/2024,14:35,ID7156,Batik Air,Jakarta (CGK),T3,,On Schedule
08/04/2024,14:35,OQ2096,Chongqing Airlines,Chongqing (CKG),T1,,On Schedule
08/04/2024,14:40,FD356,Thai AirAsia,Bangkok (Don Mueang) (DMK),T4,,On Schedule
08/04/2024,14:40,SQ606,Singapore Airlines,Seoul (ICN),T2,,On Schedule
08/04/2024,14:40,TR390,Scoot,Manila (MNL),T1,,On Schedule
08/04/2024,14:45,QZ265,Indonesia AirAsia,Jakarta (CGK),T4,,On Schedule
08/04/2024,14:50,MF864,Xiamen Airlines,Hangzhou (HGH),T1,,On Schedule
08/04/2024,14:55,VJ916,VietJet Air,Hanoi (HAN),T4,,On Schedule
08/04/2024,15:00,SQ116,Singapore Airlines,Kuala Lumpur (KUL),T2,,On Schedule
08/04/2024,15:00,TR418,Scoot,Miri (MYY),T1,,On Schedule
08/04/2024,15:05,MF866,Xiamen Airlines,Fuzhou (FOC),T1,,On Schedule
